filename,split,width,height,aspect_ratio,n_objects,n_fire,n_smoke,brightness,content
fire1-344-_jpg.rf.81b8b4e2c1833731e5f71548bc0bfd3e.jpg,train,640,640,1.0,1,1,0,74.271240234375,fire_only
fire1-345-_jpg.rf.f57b0fe6a74cbac68c2a623af7688c73.jpg,train,640,640,1.0,1,1,0,77.078369140625,fire_only
fire1-346-_jpg.rf.245ed1e7183a3a5c61724ba66e21fae7.jpg,train,640,640,1.0,2,2,0,86.116943359375,fire_only
fire1-346-_jpg.rf.ac3e97b33846e9318f3310b47cdfbcde.jpg,train,640,640,1.0,2,2,0,87.172119140625,fire_only
fire1-347-_jpg.rf.400b9717255eb903d49c6a729675ee3a.jpg,train,640,640,1.0,1,1,0,93.043212890625,fire_only
fire1-347-_jpg.rf.d4462a9b17bd83108ff4ad36ab3d6992.jpg,train,640,640,1.0,1,1,0,94.589111328125,fire_only
fire1-349-_jpg.rf.6bdf08f29c4214da0e1fdc5699555abb.jpg,train,640,640,1.0,2,2,0,67.292724609375,fire_only
fire1-35-_jpg.rf.ea836d8cfe339c8e84c76115f498a60c.jpg,train,640,640,1.0,1,1,0,65.159423828125,fire_only
fire1-35-_jpg.rf.fb420a9200db836bcf98ec360f531171.jpg,train,640,640,1.0,1,1,0,63.247802734375,fire_only
fire1-350-_jpg.rf.7f286f28ff9bdc6f6251bfe1bf3b71e6.jpg,train,640,640,1.0,2,2,0,92.119873046875,fire_only
fire1-350-_jpg.rf.ce8553932a2128a5b557aaf392adeed5.jpg,train,640,640,1.0,2,2,0,90.94384765625,fire_only
fire1-354-_jpg.rf.5d29a24b71cf9aace2fc970347986f66.jpg,train,640,640,1.0,2,2,0,79.483642578125,fire_only
fire1-355-_jpg.rf.62bcad80df5bf3484b408b18b6004c1a.jpg,train,640,640,1.0,2,2,0,72.510009765625,fire_only
fire1-357-_jpg.rf.b95cc5bff613439cc0efd20e0e896902.jpg,train,640,640,1.0,2,2,0,62.72021484375,fire_only
fire1-36-_jpg.rf.2c979880b51b9d08b0c8d88bf3bfa679.jpg,train,640,640,1.0,1,1,0,67.48779296875,fire_only
fire1-360-_jpg.rf.9e47d712512cc0a3f10b612c3173d972.jpg,train,640,640,1.0,2,2,0,72.25,fire_only
fire1-364-_jpg.rf.f49b048c289845f4463381b19cd428fe.jpg,train,640,640,1.0,1,1,0,73.637451171875,fire_only
fire1-365-_jpg.rf.71d13f2e0d56ed9884bc3547cb6a59fe.jpg,train,640,640,1.0,1,1,0,75.90966796875,fire_only
fire1-365-_jpg.rf.e52bb301a2d911db5570cddf8d1a1689.jpg,train,640,640,1.0,1,1,0,75.23388671875,fire_only
fire1-367-_jpg.rf.e0655027442279113cb6b7ba3883d665.jpg,train,640,640,1.0,1,1,0,80.375,fire_only
fire1-37-_jpg.rf.a9a479fc8f2692bc034a03f67b2d7f34.jpg,train,640,640,1.0,1,1,0,51.37255859375,fire_only
fire1-371-_jpg.rf.03573d609255d52d8f8c8a6645628774.jpg,train,640,640,1.0,1,1,0,89.09912109375,fire_only
fire1-371-_jpg.rf.675198a1c92141923a77ee319b61ba58.jpg,train,640,640,1.0,1,1,0,89.79638671875,fire_only
fire1-372-_jpg.rf.4fb3654e7c0639dcc174f0cb121e9e84.jpg,train,640,640,1.0,1,1,0,88.188720703125,fire_only
fire1-373-_jpg.rf.81a455f544dba0d1d1116249ff903adb.jpg,train,640,640,1.0,1,1,0,89.6376953125,fire_only
fire1-374-_jpg.rf.a6c2279991aa8c8b371eca9e0afcbadc.jpg,train,640,640,1.0,1,1,0,85.48974609375,fire_only
fire1-375-_jpg.rf.2f38a4b8434bc226c69c28e1427849e9.jpg,train,640,640,1.0,1,1,0,82.5634765625,fire_only
fire1-376-_jpg.rf.2581d328f97c294798614b0c9da2642b.jpg,train,640,640,1.0,1,1,0,85.56396484375,fire_only
fire1-377-_jpg.rf.6d804b96e294d503524b35ff5e692ff6.jpg,train,640,640,1.0,1,1,0,94.71533203125,fire_only
fire1-379-_jpg.rf.646eb4e915d2e2529979c8a8d1b67021.jpg,train,640,640,1.0,1,1,0,76.488525390625,fire_only
fire1-381-_jpg.rf.e7d2a993eadd536f2979b16946e491d4.jpg,train,640,640,1.0,1,1,0,83.246826171875,fire_only
fire1-382-_jpg.rf.ec36370f2f4bc928c127791e9fcbb830.jpg,train,640,640,1.0,1,1,0,80.01416015625,fire_only
fire1-383-_jpg.rf.2fdab934f16c3f1606793dfc4e3f4a05.jpg,train,640,640,1.0,1,1,0,88.62841796875,fire_only
fire1-383-_jpg.rf.fa9b6c153921de937ba3f537583a1e5e.jpg,train,640,640,1.0,1,1,0,87.77490234375,fire_only
fire1-383-_jpg.rf.ff5263a74e140ae1e93dc8dd6871eb6e.jpg,train,640,640,1.0,1,1,0,88.62841796875,fire_only
fire1-384-_jpg.rf.969012a71a46c4d948ae2cd848be3dc1.jpg,train,640,640,1.0,1,1,0,76.563720703125,fire_only
fire1-386-_jpg.rf.8d958bb9d502aebe0a174b9e01cbd3c6.jpg,train,640,640,1.0,1,1,0,82.87548828125,fire_only
fire1-386-_jpg.rf.f1ecc03e4cf030801fc98c35b7dd3aab.jpg,train,640,640,1.0,1,1,0,83.7421875,fire_only
fire1-387-_jpg.rf.7748c6ccb4fcf3440830921158e2f4bd.jpg,train,640,640,1.0,1,1,0,74.8818359375,fire_only
fire1-388-_jpg.rf.6e26cf11e5713e9ce477752691c4ff6e.jpg,train,640,640,1.0,1,1,0,79.95947265625,fire_only
fire1-389-_jpg.rf.bfdf80f216ac904e955154b32ec5d268.jpg,train,640,640,1.0,1,1,0,92.1611328125,fire_only
fire1-39-_jpg.rf.88c1839f18d96f910ec7391bd60aa8b5.jpg,train,640,640,1.0,1,1,0,66.165283203125,fire_only
fire1-392-_jpg.rf.64e433947d14596fd53c4437f4aa7dcf.jpg,train,640,640,1.0,1,1,0,98.226806640625,fire_only
fire1-393-_jpg.rf.370ed64609795570aaca4515fe944dbf.jpg,train,640,640,1.0,1,1,0,87.904541015625,fire_only
fire1-394-_jpg.rf.0ac189fff6129cda390fd98412384af1.jpg,train,640,640,1.0,1,1,0,79.111083984375,fire_only
fire1-396-_jpg.rf.db8f67f12580f601e9faf443f0e784a6.jpg,train,640,640,1.0,1,1,0,90.133544921875,fire_only
fire1-4-_jpg.rf.b72a3691f4c4bdbdaf278b767cd3e8fb.jpg,train,640,640,1.0,1,1,0,61.365966796875,fire_only
fire1-40-_jpg.rf.bfe9d5dd67f9582b3927f9d1ceb8750d.jpg,train,640,640,1.0,1,1,0,72.00732421875,fire_only
fire1-404-_jpg.rf.7850e87f7abe497a32c6ab6599e6df3f.jpg,train,640,640,1.0,1,1,0,73.911865234375,fire_only
fire1-406-_jpg.rf.3b531ca72ec27075233de896e1d4588d.jpg,train,640,640,1.0,1,1,0,74.582275390625,fire_only
fire1-407-_jpg.rf.b289e68a4d60258b4589e3b3814cd4fc.jpg,train,640,640,1.0,1,1,0,75.431396484375,fire_only
fire1-407-_jpg.rf.d70f08c4abf608f394ad024e5817de8b.jpg,train,640,640,1.0,1,1,0,77.00390625,fire_only
fire1-408-_jpg.rf.166ad4e8e21a68b0d7750378aa106439.jpg,train,640,640,1.0,1,1,0,84.862548828125,fire_only
fire1-409-_jpg.rf.434de51a8f3c3b7a641c5ef86a73d64d.jpg,train,640,640,1.0,1,1,0,77.6025390625,fire_only
fire1-41-_jpg.rf.683a1e53da4b5d3b3aeba173c52d7d9b.jpg,train,640,640,1.0,1,1,0,91.3837890625,fire_only
fire1-410-_jpg.rf.ccea03f9131130b8dc093d1ccdd5f136.jpg,train,640,640,1.0,2,2,0,76.97802734375,fire_only
fire1-411-_jpg.rf.79a7f791c1a99cd23b1123e0297c870c.jpg,train,640,640,1.0,1,1,0,81.063232421875,fire_only
fire1-412-_jpg.rf.8336b272683fba44e8823b13f462e248.jpg,train,640,640,1.0,1,1,0,76.31396484375,fire_only
fire1-412-_jpg.rf.9d9ed3930dbf94397277bb9f25f1bfa1.jpg,train,640,640,1.0,1,1,0,78.049072265625,fire_only
fire1-413-_jpg.rf.53cf8bd676d3e1f540a4132f9cfe7998.jpg,train,640,640,1.0,1,1,0,77.904052734375,fire_only
fire1-415-_jpg.rf.9ae5f1f6896739022ec13bc7ee7270bb.jpg,train,640,640,1.0,1,1,0,68.55224609375,fire_only
fire1-416-_jpg.rf.5aea314b47ece29e7cbf6ecdf94bcf97.jpg,train,640,640,1.0,1,1,0,77.417724609375,fire_only
fire1-416-_jpg.rf.a7b0652a7f88f52e077e76c699f49bac.jpg,train,640,640,1.0,1,1,0,79.53173828125,fire_only
fire1-417-_jpg.rf.92b9257ad9907f0a305edaf2ce98c4d3.jpg,train,640,640,1.0,1,1,0,67.278076171875,fire_only
fire1-418-_jpg.rf.027693382c84f7df37b539d85b48954e.jpg,train,640,640,1.0,1,1,0,79.155517578125,fire_only
fire1-419-_jpg.rf.abf9acd923760f41f0025652fcc123cc.jpg,train,640,640,1.0,1,1,0,75.676025390625,fire_only
fire1-42-_jpg.rf.be018539eff0d0ecb80c452a2e0ea1df.jpg,train,640,640,1.0,1,1,0,68.48095703125,fire_only
fire1-420-_jpg.rf.1401e583247588f986143aa9e424f95d.jpg,train,640,640,1.0,1,1,0,76.63037109375,fire_only
fire1-421-_jpg.rf.68c103d8c94b4d817229267e3629766b.jpg,train,640,640,1.0,1,1,0,61.8330078125,fire_only
fire1-421-_jpg.rf.cde13034c0377221986994904a88a83b.jpg,train,640,640,1.0,1,1,0,61.8330078125,fire_only
fire1-423-_jpg.rf.9b65079f09c5a53380a21be17c648098.jpg,train,640,640,1.0,1,1,0,71.1552734375,fire_only
fire1-424-_jpg.rf.82fce39c31e20ae2711215ea47aab74f.jpg,train,640,640,1.0,1,1,0,79.30517578125,fire_only
fire1-425-_jpg.rf.98be1f36e7f5723796b7c1dc46b1d0ac.jpg,train,640,640,1.0,1,1,0,78.19970703125,fire_only
fire1-426-_jpg.rf.79cc30d93c868c492925de124be2d270.jpg,train,640,640,1.0,1,1,0,65.1474609375,fire_only
fire1-427-_jpg.rf.1a0dfbc9ab37995f459a55a13f6c8deb.jpg,train,640,640,1.0,1,1,0,73.057373046875,fire_only
fire1-427-_jpg.rf.c64c12503eb7edcbef100abf9ec35a06.jpg,train,640,640,1.0,1,1,0,74.6689453125,fire_only
fire1-428-_jpg.rf.5a1b4cc6e92f2296cc9fad83a9a44f28.jpg,train,640,640,1.0,1,1,0,80.7373046875,fire_only
fire1-429-_jpg.rf.d900768dcdc8c7bd7899109d1f65af38.jpg,train,640,640,1.0,1,1,0,82.238525390625,fire_only
fire1-43-_jpg.rf.f5130ae621edfa6e48f735bf5fd430f3.jpg,train,640,640,1.0,1,1,0,74.0986328125,fire_only
fire1-430-_jpg.rf.cf967d20cef96dfc6d98abf93c379d38.jpg,train,640,640,1.0,1,1,0,77.065673828125,fire_only
fire1-431-_jpg.rf.12a046461d359c26c3db4c8fa8206e77.jpg,train,640,640,1.0,1,1,0,78.302734375,fire_only
fire1-431-_jpg.rf.c39d7916d4cd8f2e7483408469a11f32.jpg,train,640,640,1.0,1,1,0,79.708251953125,fire_only
fire1-432-_jpg.rf.06236711c3fb92cf4f1332f4c4b26b16.jpg,train,640,640,1.0,1,1,0,82.072998046875,fire_only
fire1-432-_jpg.rf.efffcbe21c8f9f77ccaaf0a26083fd36.jpg,train,640,640,1.0,1,1,0,83.80322265625,fire_only
fire1-435-_jpg.rf.e885f112c6cf76f4a8cf5f400ca07623.jpg,train,640,640,1.0,1,1,0,68.583740234375,fire_only
fire1-436-_jpg.rf.2d072fae53eb683c3d6612e668282e05.jpg,train,640,640,1.0,1,1,0,74.49072265625,fire_only
fire1-437-_jpg.rf.0162dcc9ec5a60607c1f23480f629aa6.jpg,train,640,640,1.0,1,1,0,80.449462890625,fire_only
fire1-437-_jpg.rf.961886e9c9035e3324b95b23bab30fce.jpg,train,640,640,1.0,1,1,0,79.128662109375,fire_only
fire1-438-_jpg.rf.ef3ce88c048a86eff0ea23cceef78568.jpg,train,640,640,1.0,1,1,0,79.682373046875,fire_only
fire1-439-_jpg.rf.1d23b7601470bab062ca55a20939f52c.jpg,train,640,640,1.0,1,1,0,85.767578125,fire_only
fire1-439-_jpg.rf.f6f83aff17a3e8ca402af0500e79bc26.jpg,train,640,640,1.0,1,1,0,85.767578125,fire_only
fire1-441-_jpg.rf.8686905ede32030cc8fc0e992b6cce14.jpg,train,640,640,1.0,1,1,0,75.62109375,fire_only
fire1-442-_jpg.rf.0cb81072a8966033a26a4d18ebb99cfe.jpg,train,640,640,1.0,1,1,0,78.7421875,fire_only
fire1-443-_jpg.rf.a248554ad1b18ea36b57f87eef1c7cbb.jpg,train,640,640,1.0,2,1,1,73.99853515625,both
fire1-445-_jpg.rf.42c08d15502ffc3cbe8b35834269b3ba.jpg,train,640,640,1.0,1,1,0,87.181396484375,fire_only
fire1-446-_jpg.rf.d93e16acbac7c1c0a53a0388a7afe2c4.jpg,train,640,640,1.0,1,1,0,79.562255859375,fire_only
fire1-447-_jpg.rf.47c265d9a3c72643312620b146441978.jpg,train,640,640,1.0,1,1,0,74.031982421875,fire_only
fire1-448-_jpg.rf.d8cac215e1e0441afa83984043f23a07.jpg,train,640,640,1.0,1,1,0,71.409423828125,fire_only
fire1-450-_jpg.rf.3eeb01e7b209a6aec1795b6ca152e744.jpg,train,640,640,1.0,1,1,0,91.98583984375,fire_only
fire1-450-_jpg.rf.a49b0fc13462b62ac4ee128cf9be8a80.jpg,train,640,640,1.0,1,1,0,90.251953125,fire_only
fire1-452-_jpg.rf.cee21c18c44ea4b13003f756b33e4bad.jpg,train,640,640,1.0,1,1,0,72.12939453125,fire_only
fire1-453-_jpg.rf.8352c812f2c202f20fa1f30227400133.jpg,train,640,640,1.0,1,1,0,89.39404296875,fire_only
fire1-455-_jpg.rf.b3a10e26c216e5c7e7b7800297d1bdeb.jpg,train,640,640,1.0,1,1,0,75.76806640625,fire_only
fire1-456-_jpg.rf.7cf1a7c43b4fc60cd274e188b010aadd.jpg,train,640,640,1.0,1,1,0,91.31396484375,fire_only
fire1-456-_jpg.rf.f4889266dc6a3955e655455ca0a1f166.jpg,train,640,640,1.0,1,1,0,93.00439453125,fire_only
fire1-457-_jpg.rf.cf6fe26ee6118745edd09c9fa0dd3f0f.jpg,train,640,640,1.0,1,1,0,76.9736328125,fire_only
fire1-458-_jpg.rf.f31ac08d1e3e3699e0d94440bf9c816c.jpg,train,640,640,1.0,1,1,0,72.740478515625,fire_only
fire1-459-_jpg.rf.d881a9165c5380c31bbbcfbb417823f6.jpg,train,640,640,1.0,1,1,0,93.538330078125,fire_only
fire1-460-_jpg.rf.9e50f3a1cabaf222cede76131c8e95ed.jpg,train,640,640,1.0,1,1,0,78.405517578125,fire_only
fire1-461-_jpg.rf.6c656bb5758fe68b80f95844632918ed.jpg,train,640,640,1.0,1,1,0,72.390625,fire_only
fire1-462-_jpg.rf.222bb88b04bbf1057308cc856c320261.jpg,train,640,640,1.0,1,1,0,78.20458984375,fire_only
fire1-463-_jpg.rf.6b3a987635bd267b439dfda1c2221a85.jpg,train,640,640,1.0,1,1,0,74.001953125,fire_only
fire1-464-_jpg.rf.24b19f0960e4a83e59769f732b6ab9c6.jpg,train,640,640,1.0,1,1,0,82.954833984375,fire_only
fire1-466-_jpg.rf.496073b4186601e7dd5f10614db403a9.jpg,train,640,640,1.0,1,1,0,78.562744140625,fire_only
fire1-467-_jpg.rf.7631ee713ae28adc4ff957bda78d59e8.jpg,train,640,640,1.0,1,1,0,79.290771484375,fire_only
fire1-467-_jpg.rf.bd1ae842d606540e70c448c26cb1dcde.jpg,train,640,640,1.0,1,1,0,77.423583984375,fire_only
fire1-468-_jpg.rf.8eb55e3363e67ad645731c7a7045ee86.jpg,train,640,640,1.0,1,1,0,75.93017578125,fire_only
fire1-469-_jpg.rf.0af9e063584cbe3d621bbecbfdfd9739.jpg,train,640,640,1.0,1,1,0,79.282958984375,fire_only
fire1-469-_jpg.rf.214359670ee698311f81f7f4f6049e43.jpg,train,640,640,1.0,1,1,0,81.0244140625,fire_only
fire1-470-_jpg.rf.4abba2554d6f781310d21319ea586429.jpg,train,640,640,1.0,2,1,1,61.877197265625,both
fire1-470-_jpg.rf.56d6e72acc34c882634c72954cf6929f.jpg,train,640,640,1.0,2,1,1,61.51611328125,both
fire1-472-_jpg.rf.989b4f1e1c23e909cbd9fdd2920b8d41.jpg,train,640,640,1.0,8,5,3,71.412109375,both
fire1-473-_jpg.rf.152a43e007d49c8b79db61baef635ad1.jpg,train,640,640,1.0,1,1,0,55.236572265625,fire_only
fire1-473-_jpg.rf.a053a7a9aead7417d5247969588a178f.jpg,train,640,640,1.0,1,1,0,53.88916015625,fire_only
fire1-474-_jpg.rf.2a3e196197fd03ba0ccb5e989ff05896.jpg,train,640,640,1.0,8,3,5,53.528564453125,both
fire1-474-_jpg.rf.2aecea64a8ebbd49057b0496c0cfd380.jpg,train,640,640,1.0,8,3,5,51.97216796875,both
fire1-476-_jpg.rf.8a925a5b7643ebff8938c05d3090cd07.jpg,train,640,640,1.0,1,1,0,51.044921875,fire_only
fire1-477-_jpg.rf.2ab49f74077b18d4b26745715af11ca2.jpg,train,640,640,1.0,1,1,0,54.70458984375,fire_only
fire1-479-_jpg.rf.276a4f40e992b2ab1961062b4164642b.jpg,train,640,640,1.0,1,1,0,55.306396484375,fire_only
fire1-480-_jpg.rf.f16cba99fafa6b9f2e3836cc1ce23a9b.jpg,train,640,640,1.0,1,1,0,55.39013671875,fire_only
fire1-481-_jpg.rf.63bed263b6011740d99b9a003b2d956e.jpg,train,640,640,1.0,1,1,0,58.269287109375,fire_only
fire1-482-_jpg.rf.d08a1811c7b0479b0bb821b9f0415393.jpg,train,640,640,1.0,1,1,0,57.852294921875,fire_only
fire1-484-_jpg.rf.a9e95466eb80d5907eb83487633fd7b0.jpg,train,640,640,1.0,1,1,0,56.2216796875,fire_only
fire1-486-_jpg.rf.f24eee876b102183d691266ad8d22d9d.jpg,train,640,640,1.0,1,1,0,50.453125,fire_only
fire1-487-_jpg.rf.c72d458692c51178738b8f6baa7087d6.jpg,train,640,640,1.0,1,1,0,49.86181640625,fire_only
fire1-488-_jpg.rf.d50bec81893c5b6640d638300d74f072.jpg,train,640,640,1.0,1,1,0,47.072998046875,fire_only
fire1-491-_jpg.rf.fc4cdb0be6714963f44d3422d24022cf.jpg,train,640,640,1.0,1,1,0,47.364990234375,fire_only
fire1-492-_jpg.rf.4641f94b85aa59cd1af94588ec6a00e3.jpg,train,640,640,1.0,1,1,0,48.2958984375,fire_only
fire1-493-_jpg.rf.ffa3ca50e4276b69bb18e7b8e1e1b849.jpg,train,640,640,1.0,1,1,0,42.70361328125,fire_only
fire1-495-_jpg.rf.b8ea0ae275b4fe0ed8017802707f92c5.jpg,train,640,640,1.0,1,1,0,51.442138671875,fire_only
fire1-497-_jpg.rf.574b5a20f210397875aa440e48b02fb1.jpg,train,640,640,1.0,1,1,0,47.156494140625,fire_only
fire1-497-_jpg.rf.c64ba66923dd2f6bc6e9694737829355.jpg,train,640,640,1.0,1,1,0,45.70263671875,fire_only
fire1-498-_jpg.rf.9e3521ef6c0c7ed39a14297e75ef1e87.jpg,train,640,640,1.0,1,1,0,51.373779296875,fire_only
fire1-50-_jpg.rf.9eee96c3bd19fcf76aeb886935a2c5cf.jpg,train,640,640,1.0,1,1,0,62.0546875,fire_only
fire1-501-_jpg.rf.2fb9fe65c4a792ec152730d11be6b96a.jpg,train,640,640,1.0,2,2,0,46.124267578125,fire_only
fire1-503-_jpg.rf.9b03348855e7239d475d5ac3eab6de00.jpg,train,640,640,1.0,1,1,0,55.377685546875,fire_only
fire1-504-_jpg.rf.28a0605e3e20bf2322fcb1b372aca76e.jpg,train,640,640,1.0,1,1,0,56.3232421875,fire_only
fire1-507-_jpg.rf.6190ee34a1c9536865deee0e2a7ef9ea.jpg,train,640,640,1.0,1,1,0,50.156494140625,fire_only
fire1-51-_jpg.rf.08ea590efe202e46004f4ab9ab64eb14.jpg,train,640,640,1.0,1,1,0,84.501708984375,fire_only
fire1-510-_jpg.rf.42c04385884fde857ba0bd118ae496b5.jpg,train,640,640,1.0,2,2,0,55.638916015625,fire_only
fire1-511-_jpg.rf.f4c02290190ddb8eb33e20a97d0af418.jpg,train,640,640,1.0,2,2,0,54.49658203125,fire_only
fire1-513-_jpg.rf.efa8ce350733ed903d20e97e632c7d61.jpg,train,640,640,1.0,1,1,0,45.64208984375,fire_only
fire1-516-_jpg.rf.fc352bc2a4d3e0fb5ba2e9cb6823994d.jpg,train,640,640,1.0,2,2,0,53.846435546875,fire_only
fire1-518-_jpg.rf.17124a99803121df0f8d26d8563ee609.jpg,train,640,640,1.0,1,1,0,47.46923828125,fire_only
fire1-518-_jpg.rf.ebd4a217a410416fc5cc1914fed3f9ee.jpg,train,640,640,1.0,1,1,0,48.31298828125,fire_only
fire1-52-_jpg.rf.500750fd9ba1f1fed7aa44377187fd2b.jpg,train,640,640,1.0,1,1,0,76.390625,fire_only
fire1-520-_jpg.rf.35fc8eb5c25ee6ba185a0dae392d8fcf.jpg,train,640,640,1.0,1,1,0,46.800048828125,fire_only
fire1-522-_jpg.rf.902a9334a967d9499be5c29d362ceeb6.jpg,train,640,640,1.0,2,2,0,54.57958984375,fire_only
fire1-523-_jpg.rf.e95e03a0593081079270af7be30eb9cf.jpg,train,640,640,1.0,2,2,0,51.429931640625,fire_only
fire1-526-_jpg.rf.b2891b68e3530fa5f5b578f4044ac6d2.jpg,train,640,640,1.0,3,3,0,42.917236328125,fire_only
fire1-528-_jpg.rf.3d3f8ccca86dad608504e00d252d5bca.jpg,train,640,640,1.0,1,1,0,46.974365234375,fire_only
fire1-529-_jpg.rf.90996929ddb0ba66448be6b1bf29dcd9.jpg,train,640,640,1.0,1,1,0,54.541259765625,fire_only
fire1-532-_jpg.rf.f8de5991824784857635e901e83d9677.jpg,train,640,640,1.0,1,1,0,50.440185546875,fire_only
fire1-533-_jpg.rf.a24f9fe845db032533c4c7e237e08d42.jpg,train,640,640,1.0,1,1,0,54.29052734375,fire_only
fire1-534-_jpg.rf.beacf81072f1f32f2e9bc39a84b37155.jpg,train,640,640,1.0,1,1,0,52.19873046875,fire_only
fire1-535-_jpg.rf.16737d6382fc7f9fb88ce29730d601b6.jpg,train,640,640,1.0,1,1,0,54.28271484375,fire_only
fire1-536-_jpg.rf.54fc562a482497f4f32a17402a3cf025.jpg,train,640,640,1.0,1,1,0,53.66845703125,fire_only
fire1-536-_jpg.rf.ca1202aeadc466d71e0ddec6d5324fb1.jpg,train,640,640,1.0,1,1,0,52.735107421875,fire_only
fire1-538-_jpg.rf.cfeb5905d38509411e76b4ba9ab064ca.jpg,train,640,640,1.0,1,1,0,54.84716796875,fire_only
fire1-546-_jpg.rf.3890841495429e3c13026654039cf3d4.jpg,train,640,640,1.0,1,1,0,52.935791015625,fire_only
fire1-546-_jpg.rf.5ad188386770166c03cf071a6c25417c.jpg,train,640,640,1.0,1,1,0,52.935791015625,fire_only
fire1-546-_jpg.rf.d79806aa77685c05f8ca5db5bed60724.jpg,train,640,640,1.0,1,1,0,53.926025390625,fire_only
fire1-547-_jpg.rf.427e46ef32396a942685dbf6b68b9fa3.jpg,train,640,640,1.0,1,1,0,55.707275390625,fire_only
fire1-549-_jpg.rf.a5b70f4fd8727b7575208068ad87dbdd.jpg,train,640,640,1.0,1,1,0,51.643798828125,fire_only
fire1-553-_jpg.rf.fc2befdfa650e722b1002e2aac59ae0f.jpg,train,640,640,1.0,1,1,0,46.865234375,fire_only
fire1-554-_jpg.rf.81205fe1306b9f430a9e25595f5f9878.jpg,train,640,640,1.0,1,1,0,49.553466796875,fire_only
fire1-554-_jpg.rf.8cd0207dc7bd4cad707f20433790383f.jpg,train,640,640,1.0,1,1,0,50.5126953125,fire_only
fire1-56-_jpg.rf.d4935aa0b9df24541147920a78592912.jpg,train,640,640,1.0,1,1,0,81.434326171875,fire_only
fire1-57-_jpg.rf.23a4f82757bd4d99cd5a244c4c9e9de4.jpg,train,640,640,1.0,1,1,0,75.064208984375,fire_only
fire1-595-_jpg.rf.402e6383aaa015ad8cc0367ddc85b3f8.jpg,train,640,640,1.0,1,1,0,31.11181640625,fire_only
fire1-595-_jpg.rf.524f6880894696096ce933128e4086ca.jpg,train,640,640,1.0,1,1,0,29.83447265625,fire_only
fire1-596-_jpg.rf.42f6a9ad6054f103464740cb284e9bd3.jpg,train,640,640,1.0,3,2,1,80.834228515625,both
fire1-597-_jpg.rf.7f4d7b3f73a64ee565df654c729a0abd.jpg,train,640,640,1.0,1,1,0,70.40869140625,fire_only
fire1-60-_jpg.rf.a06e0107d37668c4ee0842ffddf56143.jpg,train,640,640,1.0,1,1,0,66.57177734375,fire_only
fire1-602-_jpg.rf.b5751311b9635b1b3f7e22424bb87a7b.jpg,train,640,640,1.0,1,1,0,26.906494140625,fire_only
fire1-602-_jpg.rf.d4214526bcd3409e6a91a5729705e284.jpg,train,640,640,1.0,1,1,0,28.412353515625,fire_only
fire1-603-_jpg.rf.c281ec0f7c25cdb1a33b0856a78dc2f6.jpg,train,640,640,1.0,3,1,2,117.91650390625,both
fire1-61-_jpg.rf.c18ae55d8ba998d6103a2ba860cbf890.jpg,train,640,640,1.0,1,1,0,71.74951171875,fire_only
fire1-63-_jpg.rf.886b38c345fd3c09928e274b78e5bc01.jpg,train,640,640,1.0,1,1,0,71.078857421875,fire_only
fire1-690-_jpg.rf.ba029f715a96917403e2a35522d3a4c1.jpg,train,640,640,1.0,1,1,0,24.410400390625,fire_only
fire1-692-_jpg.rf.253cf8b8fa2a1e537ab01b4501fe41c5.jpg,train,640,640,1.0,6,4,2,83.905517578125,both
fire1-692-_jpg.rf.8852ea5503881b77b4bdd94799d060d0.jpg,train,640,640,1.0,6,4,2,83.905517578125,both
fire1-694-_jpg.rf.0b4b457d731c44c41998a3ac65c0827f.jpg,train,640,640,1.0,1,1,0,63.57080078125,fire_only
fire1-7-_jpg.rf.4bd9fc314c51665789e6770f51685100.jpg,train,640,640,1.0,5,3,2,97.12060546875,both
fire1-702-_jpg.rf.7ad26455ce20442c9cab0c50d8f71c3b.jpg,train,640,640,1.0,4,2,2,63.87109375,both
fire1-704-_jpg.rf.5c92f0d6c09212fb0db6b585836f64a9.jpg,train,640,640,1.0,4,1,3,92.20751953125,both
fire1-705-_jpg.rf.f652d2522a00d2f4fe81ac43a1319901.jpg,train,640,640,1.0,4,2,2,93.05712890625,both
fire1-708-_jpg.rf.72bcc9325041a6f3fbfc7f7170b2b613.jpg,train,640,640,1.0,1,1,0,20.870849609375,fire_only
fire1-71-_jpg.rf.b23fdb328375cf982fba93c7bcffdc8e.jpg,train,640,640,1.0,1,1,0,62.655029296875,fire_only
fire1-711-_jpg.rf.a2f3daa1717680d868c25c5f64b58284.jpg,train,640,640,1.0,2,1,1,138.513427734375,both
fire1-712-_jpg.rf.e8bb2c5006534474633cef2d911d4554.jpg,train,640,640,1.0,8,5,3,105.430908203125,both
fire1-713-_jpg.rf.f3fdd43780fbed2d15710052ba83459f.jpg,train,640,640,1.0,4,4,0,62.788330078125,fire_only
fire1-720-_jpg.rf.372e6d86fd390d8e4d7b98a6f135cdb0.jpg,train,640,640,1.0,6,5,1,117.807861328125,both
fire1-720-_jpg.rf.49bbe602d00dd77e2e895915c3163eca.jpg,train,640,640,1.0,6,5,1,119.47119140625,both
fire1-721-_jpg.rf.251798c253f86f802bd74db4c7c34230.jpg,train,640,640,1.0,3,2,1,69.247314453125,both
fire1-73-_jpg.rf.7ed1b9ad5e0d921d45a3cfec42de6df7.jpg,train,640,640,1.0,1,1,0,68.442138671875,fire_only
