filename,split,class_id,class_name,x_center,y_center,box_w,box_h,box_area,box_aspect,img_w,img_h,n_objects_in_image,size_category
fire1-1293-_jpg.rf.c14301ba7ab13c70c0d6beafaad7b9e7.jpg,train,0,Fire,0.053125,0.8125,0.05,0.14375,0.0071874999999999994,0.3478260869565218,640,640,11,medium
fire1-1293-_jpg.rf.c14301ba7ab13c70c0d6beafaad7b9e7.jpg,train,0,Fire,0.696875,0.878125,0.075,0.23125,0.01734375,0.3243243243243243,640,640,11,medium
fire1-1294-_jpg.rf.75b836ae8ab40f6711462539a81a6371.jpg,train,0,Fire,0.540625,0.5125,0.2125,0.4125,0.08765624999999999,0.5151515151515151,640,640,1,large
fire1-1305-_jpg.rf.c3bb5a36b3f660a3dd659b968a54db66.jpg,train,0,Fire,0.35625,0.4890625,0.70625,0.734375,0.51865234375,0.9617021276595745,640,640,1,large
fire1-1316-_jpg.rf.63e5bd1644b1ff453ea58fda623253a5.jpg,train,0,Fire,0.4875,0.71875,0.73125,0.55625,0.4067578125,1.3146067415730336,640,640,1,large
fire1-132-_jpg.rf.cee46051744d565014929b3e2f22478d.jpg,train,0,Fire,0.653125,0.3734375,0.54375,0.240625,0.13083984375,2.2597402597402594,640,640,1,large
fire1-1321-_jpg.rf.5af830b63f973834172b76db757984f5.jpg,train,1,Smoke,0.6796875,0.334375,0.415625,0.60625,0.25197265625,0.6855670103092785,640,640,3,large
fire1-1321-_jpg.rf.5af830b63f973834172b76db757984f5.jpg,train,0,Fire,0.5671875,0.5890625,0.271875,0.409375,0.11129882812499999,0.6641221374045801,640,640,3,large
fire1-1321-_jpg.rf.5af830b63f973834172b76db757984f5.jpg,train,1,Smoke,0.33125,0.2921875,0.2875,0.565625,0.1626171875,0.5082872928176795,640,640,3,large
fire1-1322-_jpg.rf.fa4c82f07a5e579114cc5ba9fff2ac5a.jpg,train,0,Fire,0.4640625,0.38125,0.128125,0.45625,0.05845703124999999,0.28082191780821913,640,640,1,large
fire1-1323-_jpg.rf.464d893c366f11878db419e76b62606d.jpg,train,0,Fire,0.6546875,0.371875,0.403125,0.7375,0.29730468750000005,0.5466101694915254,640,640,1,large
fire1-1324-_jpg.rf.05d209cc8652b42aaaa69ea1e6f6e1f0.jpg,train,1,Smoke,0.5890625,0.4078125,0.096875,0.115625,0.011201171875,0.8378378378378378,640,640,5,medium
fire1-1324-_jpg.rf.05d209cc8652b42aaaa69ea1e6f6e1f0.jpg,train,0,Fire,0.4328125,0.44375,0.209375,0.2,0.041875,1.046875,640,640,5,large
fire1-1324-_jpg.rf.05d209cc8652b42aaaa69ea1e6f6e1f0.jpg,train,0,Fire,0.575,0.50625,0.06875,0.08125,0.005585937500000001,0.8461538461538461,640,640,5,medium
fire1-1324-_jpg.rf.05d209cc8652b42aaaa69ea1e6f6e1f0.jpg,train,1,Smoke,0.6453125,0.60625,0.084375,0.08125,0.0068554687500000005,1.0384615384615385,640,640,5,medium
fire1-1324-_jpg.rf.05d209cc8652b42aaaa69ea1e6f6e1f0.jpg,train,1,Smoke,0.4734375,0.20859375,0.3875,0.403125,0.1562109375,0.9612403100775194,640,640,5,large
fire1-133-_jpg.rf.ad11740d34b0827a9b464192bb39481a.jpg,train,0,Fire,0.6625,0.378125,0.48125,0.24375,0.1173046875,1.9743589743589745,640,640,1,large
fire1-1335-_jpg.rf.53567ccb6f4311127f1ed4fa7d28ea64.jpg,train,1,Smoke,0.5234375,0.3453125,0.921875,0.671875,0.619384765625,1.372093023255814,640,640,6,large
fire1-1335-_jpg.rf.53567ccb6f4311127f1ed4fa7d28ea64.jpg,train,0,Fire,0.328125,0.596875,0.05,0.11875,0.0059375,0.4210526315789474,640,640,6,medium
fire1-1335-_jpg.rf.53567ccb6f4311127f1ed4fa7d28ea64.jpg,train,0,Fire,0.4109375,0.6796875,0.059375,0.103125,0.006123046875,0.5757575757575758,640,640,6,medium
fire1-1335-_jpg.rf.53567ccb6f4311127f1ed4fa7d28ea64.jpg,train,0,Fire,0.5765625,0.75625,0.046875,0.09375,0.00439453125,0.5,640,640,6,medium
fire1-1335-_jpg.rf.53567ccb6f4311127f1ed4fa7d28ea64.jpg,train,0,Fire,0.8984375,0.8078125,0.071875,0.140625,0.010107421875,0.5111111111111111,640,640,6,medium
fire1-1335-_jpg.rf.53567ccb6f4311127f1ed4fa7d28ea64.jpg,train,0,Fire,0.9734375,0.903125,0.046875,0.09375,0.00439453125,0.5,640,640,6,medium
fire1-1337-_jpg.rf.076ca72df978fd314e92e07c2a579073.jpg,train,0,Fire,0.590625,0.0828125,0.05625,0.140625,0.00791015625,0.4,640,640,8,medium
fire1-1337-_jpg.rf.076ca72df978fd314e92e07c2a579073.jpg,train,0,Fire,0.4640625,0.1421875,0.046875,0.065625,0.0030761718750000003,0.7142857142857143,640,640,8,medium
fire1-1337-_jpg.rf.076ca72df978fd314e92e07c2a579073.jpg,train,1,Smoke,0.8296875,0.165625,0.328125,0.325,0.106640625,1.0096153846153846,640,640,8,large
fire1-1337-_jpg.rf.076ca72df978fd314e92e07c2a579073.jpg,train,0,Fire,0.403125,0.209375,0.06875,0.05625,0.0038671875000000004,1.2222222222222223,640,640,8,medium
fire1-1337-_jpg.rf.076ca72df978fd314e92e07c2a579073.jpg,train,1,Smoke,0.6125,0.2609375,0.325,0.221875,0.072109375,1.4647887323943662,640,640,8,large
fire1-1337-_jpg.rf.076ca72df978fd314e92e07c2a579073.jpg,train,0,Fire,0.41875,0.3046875,0.0375,0.065625,0.0024609375,0.5714285714285714,640,640,8,small
fire1-1337-_jpg.rf.076ca72df978fd314e92e07c2a579073.jpg,train,0,Fire,0.490625,0.4125,0.2,0.1625,0.0325,1.2307692307692308,640,640,8,large
fire1-1337-_jpg.rf.076ca72df978fd314e92e07c2a579073.jpg,train,0,Fire,0.8125,0.4375,0.225,0.1625,0.036562500000000005,1.3846153846153846,640,640,8,large
fire1-134-_jpg.rf.74d4784a829bd2f91198b0d895884572.jpg,train,0,Fire,0.6984375,0.3640625,0.428125,0.215625,0.092314453125,1.9855072463768113,640,640,1,large
fire1-1342-_jpg.rf.644e0817c7fcfdf8b353f7295a213c35.jpg,train,0,Fire,0.5359375,0.3578125,0.178125,0.221875,0.039521484375,0.8028169014084507,640,640,4,large
fire1-1342-_jpg.rf.644e0817c7fcfdf8b353f7295a213c35.jpg,train,1,Smoke,0.409375,0.6171875,0.18125,0.165625,0.03001953125,1.0943396226415094,640,640,4,large
fire1-1342-_jpg.rf.644e0817c7fcfdf8b353f7295a213c35.jpg,train,1,Smoke,0.546875,0.815625,0.10625,0.1625,0.017265625,0.6538461538461539,640,640,4,medium
fire1-1342-_jpg.rf.644e0817c7fcfdf8b353f7295a213c35.jpg,train,1,Smoke,0.41875,0.246875,0.1375,0.43125,0.059296875000000006,0.31884057971014496,640,640,4,large
fire1-1344-_jpg.rf.36f2eebc47ce09a736fd833f7739922d.jpg,train,0,Fire,0.8375,0.3328125,0.08125,0.371875,0.03021484375,0.2184873949579832,640,640,2,large
fire1-1344-_jpg.rf.36f2eebc47ce09a736fd833f7739922d.jpg,train,1,Smoke,0.8484375,0.071875,0.103125,0.1375,0.0141796875,0.7499999999999999,640,640,2,medium
fire1-1344-_jpg.rf.cf0d546e4ba457fbfaeee005ff268414.jpg,train,0,Fire,0.8375,0.3328125,0.08125,0.371875,0.03021484375,0.2184873949579832,640,640,2,large
fire1-1344-_jpg.rf.cf0d546e4ba457fbfaeee005ff268414.jpg,train,1,Smoke,0.8484375,0.071875,0.103125,0.1375,0.0141796875,0.7499999999999999,640,640,2,medium
fire1-1347-_jpg.rf.206a14474cc39e62409b89dce71adede.jpg,train,0,Fire,0.3125,0.390625,0.0875,0.39375,0.034453124999999994,0.2222222222222222,640,640,1,large
fire1-1347-_jpg.rf.deb7224487aa1e66fa1e2ed8714a3b8a.jpg,train,0,Fire,0.3125,0.390625,0.0875,0.39375,0.034453124999999994,0.2222222222222222,640,640,1,large
fire1-135-_jpg.rf.03f7cefa87ae7375dea3722e54ec62ff.jpg,train,0,Fire,0.6796875,0.3984375,0.440625,0.165625,0.07297851562499999,2.660377358490566,640,640,1,large
fire1-1356-_jpg.rf.19e1ab1a56348b1f6842500c7da4da05.jpg,train,0,Fire,0.534375,0.4921875,0.20625,0.290625,0.05994140625,0.7096774193548386,640,640,1,large
fire1-1357-_jpg.rf.27c3c840720ae99b1b5f1f2c72ece0fd.jpg,train,0,Fire,0.3328125,0.634375,0.103125,0.35625,0.03673828125,0.28947368421052627,640,640,7,large
fire1-1357-_jpg.rf.27c3c840720ae99b1b5f1f2c72ece0fd.jpg,train,0,Fire,0.7265625,0.70625,0.065625,0.275,0.018046875000000004,0.23863636363636362,640,640,7,medium
fire1-1357-_jpg.rf.27c3c840720ae99b1b5f1f2c72ece0fd.jpg,train,0,Fire,0.28125,0.759375,0.0875,0.24375,0.021328125,0.358974358974359,640,640,7,medium
fire1-1357-_jpg.rf.27c3c840720ae99b1b5f1f2c72ece0fd.jpg,train,0,Fire,0.6328125,0.8,0.078125,0.13125,0.01025390625,0.5952380952380952,640,640,7,medium
fire1-1357-_jpg.rf.27c3c840720ae99b1b5f1f2c72ece0fd.jpg,train,0,Fire,0.4921875,0.8421875,0.109375,0.253125,0.027685546874999998,0.4320987654320988,640,640,7,large
fire1-1357-_jpg.rf.27c3c840720ae99b1b5f1f2c72ece0fd.jpg,train,1,Smoke,0.4859375,0.359375,0.565625,0.2,0.11312500000000002,2.828125,640,640,7,large
fire1-1357-_jpg.rf.27c3c840720ae99b1b5f1f2c72ece0fd.jpg,train,0,Fire,0.8234375,0.5171875,0.103125,0.440625,0.045439453124999994,0.23404255319148937,640,640,7,large
fire1-136-_jpg.rf.4f4d88c14566e2b15530b6588d163f5c.jpg,train,0,Fire,0.6421875,0.375,0.421875,0.2125,0.0896484375,1.9852941176470589,640,640,1,large
fire1-1361-_jpg.rf.3ef15e6c28e37028a8a5a1f2e84f1ff6.jpg,train,0,Fire,0.4203125,0.6484375,0.246875,0.296875,0.073291015625,0.8315789473684211,640,640,2,large
fire1-1361-_jpg.rf.3ef15e6c28e37028a8a5a1f2e84f1ff6.jpg,train,0,Fire,0.78671875,0.76328125,0.4234375,0.4703125,0.19914794921875,0.9003322259136213,640,640,2,large
fire1-1361-_jpg.rf.e6f5c69a487cbacf988451cccb61a1ed.jpg,train,0,Fire,0.4203125,0.6484375,0.246875,0.296875,0.073291015625,0.8315789473684211,640,640,2,large
fire1-1361-_jpg.rf.e6f5c69a487cbacf988451cccb61a1ed.jpg,train,0,Fire,0.78671875,0.76328125,0.4234375,0.4703125,0.19914794921875,0.9003322259136213,640,640,2,large
fire1-1363-_jpg.rf.43d5cb1056a468e2b16d400e042ed3f2.jpg,train,0,Fire,0.7484375,0.428125,0.178125,0.38125,0.06791015624999999,0.4672131147540984,640,640,4,large
fire1-1363-_jpg.rf.43d5cb1056a468e2b16d400e042ed3f2.jpg,train,1,Smoke,0.9171875,0.490625,0.159375,0.2375,0.0378515625,0.6710526315789473,640,640,4,large
fire1-1363-_jpg.rf.43d5cb1056a468e2b16d400e042ed3f2.jpg,train,0,Fire,0.325,0.590625,0.325,0.24375,0.07921875,1.3333333333333335,640,640,4,large
fire1-1363-_jpg.rf.43d5cb1056a468e2b16d400e042ed3f2.jpg,train,0,Fire,0.6796875,0.73125,0.234375,0.21875,0.05126953125,1.0714285714285714,640,640,4,large
fire1-1363-_jpg.rf.769f3d3b6f14333139d8473732304116.jpg,train,0,Fire,0.7484375,0.428125,0.178125,0.38125,0.06791015624999999,0.4672131147540984,640,640,4,large
fire1-1363-_jpg.rf.769f3d3b6f14333139d8473732304116.jpg,train,1,Smoke,0.9171875,0.490625,0.159375,0.2375,0.0378515625,0.6710526315789473,640,640,4,large
fire1-1363-_jpg.rf.769f3d3b6f14333139d8473732304116.jpg,train,0,Fire,0.325,0.590625,0.325,0.24375,0.07921875,1.3333333333333335,640,640,4,large
fire1-1363-_jpg.rf.769f3d3b6f14333139d8473732304116.jpg,train,0,Fire,0.6796875,0.73125,0.234375,0.21875,0.05126953125,1.0714285714285714,640,640,4,large
fire1-1364-_jpg.rf.fa8f7993dca4f1c8b63918051249bdc7.jpg,train,1,Smoke,0.6046875,0.3171875,0.053125,0.171875,0.009130859375,0.3090909090909091,640,640,6,medium
fire1-1364-_jpg.rf.fa8f7993dca4f1c8b63918051249bdc7.jpg,train,0,Fire,0.3421875,0.3578125,0.065625,0.146875,0.009638671875000001,0.44680851063829785,640,640,6,medium
fire1-1364-_jpg.rf.fa8f7993dca4f1c8b63918051249bdc7.jpg,train,1,Smoke,0.271875,0.734375,0.08125,0.16875,0.013710937500000001,0.48148148148148145,640,640,6,medium
fire1-1364-_jpg.rf.fa8f7993dca4f1c8b63918051249bdc7.jpg,train,1,Smoke,0.40859375,0.11484375,0.3484375,0.228125,0.0794873046875,1.5273972602739727,640,640,6,large
fire1-1364-_jpg.rf.fa8f7993dca4f1c8b63918051249bdc7.jpg,train,0,Fire,0.546875,0.290625,0.05625,0.23125,0.0130078125,0.24324324324324323,640,640,6,medium
fire1-1364-_jpg.rf.fa8f7993dca4f1c8b63918051249bdc7.jpg,train,0,Fire,0.4578125,0.2921875,0.078125,0.234375,0.018310546875,0.3333333333333333,640,640,6,medium
fire1-1366-_jpg.rf.0ac48dea4a4a0b471114aac59e6f64e0.jpg,train,0,Fire,0.359375,0.340625,0.25,0.525,0.13125,0.47619047619047616,640,640,1,large
fire1-1368-_jpg.rf.066f9b534e092f847e425a4c26dcfdc2.jpg,train,0,Fire,0.4546875,0.61875,0.603125,0.65,0.39203125000000005,0.9278846153846154,640,640,1,large
fire1-137-_jpg.rf.24262b7d5c2829e6df0ced98fa4d32e8.jpg,train,0,Fire,0.68125,0.396875,0.41875,0.23125,0.09683593750000001,1.8108108108108107,640,640,1,large
fire1-1372-_jpg.rf.114780aa4b1d98fe8cff9e19fc13d955.jpg,train,0,Fire,0.4515625,0.34375,0.221875,0.43125,0.09568359375,0.5144927536231884,640,640,1,large
fire1-138-_jpg.rf.c55fe1c8bf6ff7d97900053d28fc2958.jpg,train,0,Fire,0.6765625,0.3953125,0.396875,0.209375,0.083095703125,1.8955223880597014,640,640,1,large
fire1-1384-_jpg.rf.570b16605aa947117eb4cdf5dbd02687.jpg,train,0,Fire,0.253125,0.246875,0.125,0.31875,0.03984375,0.3921568627450981,640,640,7,large
fire1-1384-_jpg.rf.570b16605aa947117eb4cdf5dbd02687.jpg,train,0,Fire,0.1359375,0.3703125,0.053125,0.128125,0.006806640624999999,0.41463414634146345,640,640,7,medium
fire1-1384-_jpg.rf.570b16605aa947117eb4cdf5dbd02687.jpg,train,0,Fire,0.6515625,0.4109375,0.134375,0.421875,0.056689453125,0.3185185185185185,640,640,7,large
fire1-1384-_jpg.rf.570b16605aa947117eb4cdf5dbd02687.jpg,train,0,Fire,0.5265625,0.4859375,0.115625,0.396875,0.045888671875,0.2913385826771654,640,640,7,large
fire1-1384-_jpg.rf.570b16605aa947117eb4cdf5dbd02687.jpg,train,0,Fire,0.1328125,0.5984375,0.084375,0.265625,0.022412109375000003,0.31764705882352945,640,640,7,medium
fire1-1384-_jpg.rf.570b16605aa947117eb4cdf5dbd02687.jpg,train,1,Smoke,0.6453125,0.1234375,0.128125,0.159375,0.020419921874999997,0.803921568627451,640,640,7,medium
fire1-1384-_jpg.rf.570b16605aa947117eb4cdf5dbd02687.jpg,train,1,Smoke,0.5203125,0.1875,0.128125,0.2,0.025625,0.6406249999999999,640,640,7,large
fire1-139-_jpg.rf.5c72a3bd1531780cce21888c9b24cbad.jpg,train,0,Fire,0.634375,0.3875,0.4125,0.2625,0.10828125,1.5714285714285712,640,640,1,large
fire1-139-_jpg.rf.936861533c23970ace1b1d73db4ca936.jpg,train,0,Fire,0.634375,0.3875,0.4125,0.2625,0.10828125,1.5714285714285712,640,640,1,large
fire1-1397-_jpg.rf.3f5dfe8b5a0abba383655147ff35cc71.jpg,train,0,Fire,0.1703125,0.34375,0.103125,0.1625,0.0167578125,0.6346153846153846,640,640,7,medium
fire1-1397-_jpg.rf.3f5dfe8b5a0abba383655147ff35cc71.jpg,train,0,Fire,0.2984375,0.3890625,0.028125,0.071875,0.002021484375,0.391304347826087,640,640,7,small
fire1-1397-_jpg.rf.3f5dfe8b5a0abba383655147ff35cc71.jpg,train,0,Fire,0.38125,0.471875,0.075,0.1375,0.0103125,0.5454545454545454,640,640,7,medium
fire1-1397-_jpg.rf.3f5dfe8b5a0abba383655147ff35cc71.jpg,train,0,Fire,0.5578125,0.5,0.090625,0.1375,0.0124609375,0.6590909090909091,640,640,7,medium
fire1-1397-_jpg.rf.3f5dfe8b5a0abba383655147ff35cc71.jpg,train,0,Fire,0.6859375,0.509375,0.090625,0.13125,0.01189453125,0.6904761904761905,640,640,7,medium
fire1-1397-_jpg.rf.3f5dfe8b5a0abba383655147ff35cc71.jpg,train,1,Smoke,0.50078125,0.19375,0.7921875,0.265625,0.21042480468750002,2.9823529411764707,640,640,7,large
fire1-1397-_jpg.rf.3f5dfe8b5a0abba383655147ff35cc71.jpg,train,0,Fire,0.7203125,0.3,0.103125,0.15,0.015468749999999998,0.6875,640,640,7,medium
fire1-1397-_jpg.rf.e146069322759c2e6237f5d76f47c5ae.jpg,train,0,Fire,0.1703125,0.34375,0.103125,0.1625,0.0167578125,0.6346153846153846,640,640,7,medium
fire1-1397-_jpg.rf.e146069322759c2e6237f5d76f47c5ae.jpg,train,0,Fire,0.2984375,0.3890625,0.028125,0.071875,0.002021484375,0.391304347826087,640,640,7,small
fire1-1397-_jpg.rf.e146069322759c2e6237f5d76f47c5ae.jpg,train,0,Fire,0.38125,0.471875,0.075,0.1375,0.0103125,0.5454545454545454,640,640,7,medium
fire1-1397-_jpg.rf.e146069322759c2e6237f5d76f47c5ae.jpg,train,0,Fire,0.5578125,0.5,0.090625,0.1375,0.0124609375,0.6590909090909091,640,640,7,medium
fire1-1397-_jpg.rf.e146069322759c2e6237f5d76f47c5ae.jpg,train,0,Fire,0.6859375,0.509375,0.090625,0.13125,0.01189453125,0.6904761904761905,640,640,7,medium
fire1-1397-_jpg.rf.e146069322759c2e6237f5d76f47c5ae.jpg,train,1,Smoke,0.50078125,0.19375,0.7921875,0.265625,0.21042480468750002,2.9823529411764707,640,640,7,large
fire1-1397-_jpg.rf.e146069322759c2e6237f5d76f47c5ae.jpg,train,0,Fire,0.7203125,0.3,0.103125,0.15,0.015468749999999998,0.6875,640,640,7,medium
fire1-14-_jpg.rf.b5cb109abc594ef785916c2a1e84628b.jpg,train,1,Smoke,0.8046875,0.3015625,0.384375,0.440625,0.169365234375,0.8723404255319149,640,640,2,large
fire1-14-_jpg.rf.b5cb109abc594ef785916c2a1e84628b.jpg,train,0,Fire,0.5015625,0.475,0.209375,0.15,0.03140625,1.3958333333333335,640,640,2,large
fire1-140-_jpg.rf.6b5a6206d4fed2815e88cc35d34e4575.jpg,train,0,Fire,0.6515625,0.38125,0.415625,0.225,0.093515625,1.8472222222222223,640,640,1,large
fire1-140-_jpg.rf.6ef3d3b9a4ee7e25488b4ba1e9565089.jpg,train,0,Fire,0.6515625,0.38125,0.415625,0.225,0.093515625,1.8472222222222223,640,640,1,large
fire1-1402-_jpg.rf.8d1cd0ce20ce6a72cc436d2f5be44ad3.jpg,train,1,Smoke,0.828125,0.290625,0.3375,0.15,0.050625,2.2500000000000004,640,640,5,large
fire1-1402-_jpg.rf.8d1cd0ce20ce6a72cc436d2f5be44ad3.jpg,train,0,Fire,0.3390625,0.4671875,0.253125,0.253125,0.064072265625,1.0,640,640,5,large
fire1-1402-_jpg.rf.8d1cd0ce20ce6a72cc436d2f5be44ad3.jpg,train,1,Smoke,0.5875,0.4890625,0.23125,0.259375,0.05998046875000001,0.891566265060241,640,640,5,large
fire1-1402-_jpg.rf.8d1cd0ce20ce6a72cc436d2f5be44ad3.jpg,train,1,Smoke,0.8515625,0.4921875,0.290625,0.259375,0.07538085937500001,1.1204819277108433,640,640,5,large
fire1-1402-_jpg.rf.8d1cd0ce20ce6a72cc436d2f5be44ad3.jpg,train,1,Smoke,0.9109375,0.1328125,0.171875,0.165625,0.028466796875,1.0377358490566038,640,640,5,large
fire1-1402-_jpg.rf.b266a2c4ac9fcb79053212e59481667f.jpg,train,1,Smoke,0.828125,0.290625,0.3375,0.15,0.050625,2.2500000000000004,640,640,5,large
fire1-1402-_jpg.rf.b266a2c4ac9fcb79053212e59481667f.jpg,train,0,Fire,0.3390625,0.4671875,0.253125,0.253125,0.064072265625,1.0,640,640,5,large
fire1-1402-_jpg.rf.b266a2c4ac9fcb79053212e59481667f.jpg,train,1,Smoke,0.5875,0.4890625,0.23125,0.259375,0.05998046875000001,0.891566265060241,640,640,5,large
fire1-1402-_jpg.rf.b266a2c4ac9fcb79053212e59481667f.jpg,train,1,Smoke,0.8515625,0.4921875,0.290625,0.259375,0.07538085937500001,1.1204819277108433,640,640,5,large
fire1-1402-_jpg.rf.b266a2c4ac9fcb79053212e59481667f.jpg,train,1,Smoke,0.9109375,0.1328125,0.171875,0.165625,0.028466796875,1.0377358490566038,640,640,5,large
fire1-142-_jpg.rf.cf809296dbd55ab633a4f82be02dca6a.jpg,train,0,Fire,0.5984375,0.3671875,0.490625,0.265625,0.130322265625,1.8470588235294116,640,640,1,large
fire1-1424-_jpg.rf.6afc90c0010a8d7f609cc5b1750c5209.jpg,train,0,Fire,0.4828125,0.5265625,0.396875,0.940625,0.373310546875,0.42192691029900325,640,640,1,large
fire1-1424-_jpg.rf.70371e945492bd5aeef125947637574e.jpg,train,0,Fire,0.4828125,0.5265625,0.396875,0.940625,0.373310546875,0.42192691029900325,640,640,1,large
fire1-1435-_jpg.rf.13e224352d703528131490d20bef3ef4.jpg,train,0,Fire,0.378125,0.434375,0.35,0.14375,0.050312499999999996,2.4347826086956523,640,640,3,large
fire1-1435-_jpg.rf.13e224352d703528131490d20bef3ef4.jpg,train,0,Fire,0.484375,0.6390625,0.2625,0.109375,0.028710937500000002,2.4,640,640,3,large
fire1-1435-_jpg.rf.13e224352d703528131490d20bef3ef4.jpg,train,0,Fire,0.1390625,0.6421875,0.178125,0.121875,0.021708984375,1.4615384615384617,640,640,3,medium
fire1-144-_jpg.rf.098977a14f6cd44fa69d7c0cbb5b7c02.jpg,train,0,Fire,0.5953125,0.3734375,0.465625,0.209375,0.097490234375,2.2238805970149254,640,640,1,large
fire1-144-_jpg.rf.d78d84590cfad2d80bda39645eba2d80.jpg,train,0,Fire,0.5953125,0.3734375,0.465625,0.209375,0.097490234375,2.2238805970149254,640,640,1,large
fire1-146-_jpg.rf.634df64e76142cab0f0d45dd3e495465.jpg,train,0,Fire,0.5921875,0.41875,0.415625,0.20625,0.08572265625,2.0151515151515156,640,640,1,large
fire1-147-_jpg.rf.52727b152404c7e70c262808930ae5f1.jpg,train,0,Fire,0.5171875,0.4046875,0.434375,0.240625,0.104521484375,1.8051948051948052,640,640,1,large
fire1-147-_jpg.rf.53b686e97959edd1119fda6136026a33.jpg,train,0,Fire,0.5171875,0.4046875,0.434375,0.240625,0.104521484375,1.8051948051948052,640,640,1,large
fire1-1470-_jpg.rf.535b9947fcd816f38cc416ebdb97c0b4.jpg,train,1,Smoke,0.390625,0.184375,0.20625,0.0875,0.018046874999999997,2.357142857142857,640,640,11,medium
fire1-1470-_jpg.rf.535b9947fcd816f38cc416ebdb97c0b4.jpg,train,1,Smoke,0.3421875,0.296875,0.103125,0.1375,0.0141796875,0.7499999999999999,640,640,11,medium
fire1-1470-_jpg.rf.535b9947fcd816f38cc416ebdb97c0b4.jpg,train,1,Smoke,0.546875,0.3078125,0.125,0.109375,0.013671875,1.1428571428571428,640,640,11,medium
fire1-1470-_jpg.rf.535b9947fcd816f38cc416ebdb97c0b4.jpg,train,0,Fire,0.4375,0.31875,0.0875,0.09375,0.008203124999999999,0.9333333333333332,640,640,11,medium
fire1-1470-_jpg.rf.535b9947fcd816f38cc416ebdb97c0b4.jpg,train,1,Smoke,0.184375,0.409375,0.08125,0.15625,0.0126953125,0.52,640,640,11,medium
fire1-1470-_jpg.rf.535b9947fcd816f38cc416ebdb97c0b4.jpg,train,0,Fire,0.4625,0.4546875,0.48125,0.178125,0.08572265625,2.7017543859649122,640,640,11,large
fire1-1470-_jpg.rf.535b9947fcd816f38cc416ebdb97c0b4.jpg,train,1,Smoke,0.23125,0.55625,0.125,0.1375,0.0171875,0.9090909090909091,640,640,11,medium
fire1-1470-_jpg.rf.535b9947fcd816f38cc416ebdb97c0b4.jpg,train,0,Fire,0.5609375,0.571875,0.284375,0.0625,0.0177734375,4.55,640,640,11,medium
fire1-1470-_jpg.rf.535b9947fcd816f38cc416ebdb97c0b4.jpg,train,1,Smoke,0.3859375,0.584375,0.065625,0.08125,0.005332031250000001,0.8076923076923077,640,640,11,medium
fire1-1470-_jpg.rf.535b9947fcd816f38cc416ebdb97c0b4.jpg,train,1,Smoke,0.5765625,0.6484375,0.309375,0.078125,0.024169921875,3.96,640,640,11,large
fire1-1470-_jpg.rf.535b9947fcd816f38cc416ebdb97c0b4.jpg,train,1,Smoke,0.328125,0.675,0.18125,0.0875,0.015859375,2.0714285714285716,640,640,11,medium
fire1-148-_jpg.rf.7d4e2ce744e34e590e581a867a0937bf.jpg,train,0,Fire,0.503125,0.415625,0.48125,0.2375,0.11429687499999999,2.0263157894736845,640,640,1,large
fire1-1503-_jpg.rf.2eb0c6d31526fc540038a235e6da4b8b.jpg,train,0,Fire,0.53125,0.38125,0.1375,0.25625,0.035234375,0.5365853658536587,640,640,9,large
fire1-1503-_jpg.rf.2eb0c6d31526fc540038a235e6da4b8b.jpg,train,0,Fire,0.859375,0.5390625,0.1875,0.165625,0.031054687499999997,1.1320754716981132,640,640,9,large
fire1-1503-_jpg.rf.2eb0c6d31526fc540038a235e6da4b8b.jpg,train,0,Fire,0.2859375,0.6375,0.128125,0.19375,0.024824218749999998,0.6612903225806451,640,640,9,large
fire1-1503-_jpg.rf.2eb0c6d31526fc540038a235e6da4b8b.jpg,train,0,Fire,0.0859375,0.6859375,0.153125,0.415625,0.063642578125,0.3684210526315789,640,640,9,large
fire1-1503-_jpg.rf.2eb0c6d31526fc540038a235e6da4b8b.jpg,train,0,Fire,0.5015625,0.7078125,0.171875,0.284375,0.048876953125,0.6043956043956045,640,640,9,large
fire1-1503-_jpg.rf.2eb0c6d31526fc540038a235e6da4b8b.jpg,train,0,Fire,0.86875,0.7828125,0.04375,0.134375,0.00587890625,0.3255813953488372,640,640,9,medium
fire1-1503-_jpg.rf.2eb0c6d31526fc540038a235e6da4b8b.jpg,train,0,Fire,0.975,0.896875,0.04375,0.15,0.0065625,0.2916666666666667,640,640,9,medium
fire1-1503-_jpg.rf.2eb0c6d31526fc540038a235e6da4b8b.jpg,train,0,Fire,0.428125,0.14375,0.15,0.28125,0.042187499999999996,0.5333333333333333,640,640,9,large
fire1-1503-_jpg.rf.2eb0c6d31526fc540038a235e6da4b8b.jpg,train,0,Fire,0.71875,0.1953125,0.24375,0.303125,0.07388671875,0.8041237113402062,640,640,9,large
fire1-1503-_jpg.rf.305a86ff66ac53b1f1fe5f03fd10d9ea.jpg,train,0,Fire,0.53125,0.38125,0.1375,0.25625,0.035234375,0.5365853658536587,640,640,9,large
fire1-1503-_jpg.rf.305a86ff66ac53b1f1fe5f03fd10d9ea.jpg,train,0,Fire,0.859375,0.5390625,0.1875,0.165625,0.031054687499999997,1.1320754716981132,640,640,9,large
fire1-1503-_jpg.rf.305a86ff66ac53b1f1fe5f03fd10d9ea.jpg,train,0,Fire,0.2859375,0.6375,0.128125,0.19375,0.024824218749999998,0.6612903225806451,640,640,9,large
